Date,Open,High,Low,Close,Adj Close,Volume
2014-09-10,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-11,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-12,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-15,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-16,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-17,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-18,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-19,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-22,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-23,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-24,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-25,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-26,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-29,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-09-30,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-01,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-02,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-03,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-06,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-07,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-08,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-09,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-10,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-13,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-14,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-15,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-16,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-17,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-20,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-21,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-22,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-23,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-24,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-27,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-28,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-29,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-30,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-10-31,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-03,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-04,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-05,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-06,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-07,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-10,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-11,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-12,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-13,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-14,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-17,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-18,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-19,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-20,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-21,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-24,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-25,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-26,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-11-28,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-01,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-02,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-03,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-04,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-05,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-08,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-09,0.910000,0.910000,0.910000,0.910000,0.910000,0
2014-12-10,0.910000,0.910000,0.910000,0.910000,0.910000,0
